direct_control,cyear,SP_ISIN,ids,scope1_abs,scope2_loc_abs,scope3_down_abs,scope3_up_abs
3079454.59506209,2015,US8825081040,10499,995804.0614000096,1322813.00000005,,1992752.984849114
3096036.36752513,2016,US8825081040,10499,1005446.77400001,1319215.000000017,,2166704.205862764
3192245.14662498,2017,US8825081040,10499,1068657.309800011,1234443.999999931,151.7568585656039,2536029.880040443
3065946.80918525,2018,US8825081040,10499,1064015.36500001,1099587.0,136.3416119488089,2568066.213792094
2722970.2258371,2019,US8825081040,10499,891651.7463999767,1054751.00000006,100.0353963707154,2172724.601200836
2839901.919,2020,US8825081040,10499,938506.0,1195111.0,216.88923020538,2193398.496
3158230.744,2021,US8825081040,10499,1040450.0,1262328.0,7455.26008504143,2837239.479
3299543.139,2022,US8825081040,10499,,,,
21797.0123935916,2016,ES0139140174,104997,2739.965800000001,16589.98046881139,,9677.247474480286
20340.6045245982,2017,ES0139140174,104997,952.4271000000005,16582.0097656552,66.58789765830262,11474.47192804311
12934.655011479,2018,ES0139140174,104997,1275.6728714512,8331.647019194726,54.80947685777488,13467.54424612084
14615.1498819856,2019,ES0139140174,104997,2002.599999999984,9471.999999948002,28.32902922660683,12102.68592830689
12751.344,2020,ES0139140174,104997,2121.0,7609.0,34.82250721545737,11964.175
12770.398,2021,ES0139140174,104997,2857.105,7126.0,27.48619722649094,11877.665
10674.18,2022,ES0139140174,104997,,,,
7085.20837912159,2017,US88262P1021,10504,857.9798507287868,5527.57337738633,5109.106915339797,3219.247337148965
20521.0859458825,2018,US88262P1021,10504,8050.449096933732,10651.21772565083,5491.929664912397,8961.261125950003
33859.3330289905,2019,US88262P1021,10504,11855.55643433863,18843.63011871509,3789.798709877349,14162.97001092388
18654.057,2020,US88262P1021,10504,6949.935,9940.172,4998.212001092284,8275.164
34154.765,2021,US88262P1021,10504,16159.0,15519.598,5458.206187715929,12254.08
30189.87,2022,US88262P1021,10504,,,,
,2002,,10519,221445.285433765,247110.5284488447,,5232431.141425546
,2003,,10519,175387.155731999,256259.4154180162,,4765517.438053419
,2004,,10519,235151.5189940009,193680.4894574074,,3765555.528472651
,2005,,10519,163541.6116212477,110822.4206096467,,2915316.271343486
,2006,,10519,173750.8312830162,119899.7107538835,,2934727.536251
,2007,,10519,191817.8644138728,130264.1620611172,,3075334.927859948
,2008,,10519,232976.3597459676,133754.5052522935,,3276416.227666307
,2009,,10519,177175.3517024925,97565.50842010284,,2628624.855763439
1452118.38834594,2010,US8832031012,10519,129765.2091,518264.0000000278,,2570816.033269343
1532833.65857342,2011,US8832031012,10519,121577.2654,505940.9999999842,,2823540.123950317
1398474.55128257,2012,US8832031012,10519,117646.7446,467955.0000000302,,2650690.876714675
1397799.27182961,2013,US8832031012,10519,127490.3245,470441.9999999678,,2606363.526817459
1500215.79530039,2014,US8832031012,10519,167322.5038000006,454161.9999999747,,2968449.670126336
1628019.30550352,2015,US8832031012,10519,186828.6989,531714.0000000328,,2979092.47068773
1737835.933,2016,US8832031012,10519,186429.0,523679.483,,3370642.052
1817958.321,2017,US8832031012,10519,188546.0,480807.085,247.5926510776166,3747690.158
1725690.743,2018,US8832031012,10519,205744.0,479009.892,324.2040548955053,3428562.982
1516837.04308697,2019,US8832031012,10519,197461.9589999999,404004.999999987,118.1227848862803,3002175.641649812
1295046.77,2020,US8832031012,10519,175174.0,336399.0,196.969866904387,2589644.944
1392719.379,2021,US8832031012,10519,222132.0,313492.0,901.509742309938,2854987.354
1224490.066,2022,US8832031012,10519,,,,
,2002,,10530,51481.80835140135,48722.08654029894,,396991.1507678241
,2003,,10530,50369.41288384455,46701.3043996569,,370450.588209802
,2004,,10530,52374.47090607728,47066.49498802316,,354727.1325168124
,2005,,10530,62074.74001667496,51126.09788668234,,381450.1389949206
,2006,,10530,88040.41094238548,69230.14987762496,,504287.9840747627
,2007,,10530,222894.717471996,167339.4458393684,,1217730.620641809
,2008,,10530,248897.362545,182033.8028692322,,1244211.273665445
,2009,,10530,222567.5445268527,167093.8336726259,,1215943.29653289
769295.932333031,2010,US8835561023,10530,245979.4408911986,174397.1612779851,,1235223.983182467
818317.562729919,2011,US8835561023,10530,141819.236614017,311631.1639206914,,1318308.566342198
819333.725727686,2012,US8835561023,10530,147113.7673175542,301030.0536888056,,1328906.225238994
818303.315001904,2013,US8835561023,10530,146271.8104481904,289446.3198898195,,1369702.750848703
1005050.5966103,2014,US8835561023,10530,205610.5279517091,313139.2672391271,,1785771.282141945
1003725.84628393,2015,US8835561023,10530,203225.3751731057,301233.9999999938,,1794517.327273883
1063845.51398196,2016,US8835561023,10530,201573.7104000012,305579.0000000102,,2092352.285613856
1254790.77278735,2017,US8835561023,10530,228613.8312593754,378615.8631040503,2.18952116454728,2513780.707270851
1653204.025,2018,US8835561023,10530,256132.621,691151.231,5.313153358239592,2765945.894
1634132.61,2019,US8835561023,10530,268236.494,658125.233,6.04635322605904,2695258.169
1417400.912,2020,US8835561023,10530,199885.0,310526.0,11.49775456577069,3463237.478
1817060.753,2021,US8835561023,10530,298043.0,365356.0,68.168460636046,4388167.771
1795609.256,2022,US8835561023,10530,,,,
,2003,,105365,3686.593949963178,10973.37550331389,,53932.24063061841
,2004,,105365,3408.316359363699,11088.45190388222,,50832.61336744163
,2005,,105365,4701.261255363909,13621.83319692611,,61395.07572193595
,2006,,105365,6712.267180293637,17841.02044883913,,78730.44799092655
,2007,,105365,7609.15982149685,18511.49857518656,,82476.08317010477
,2008,,105365,8612.137572689999,19555.85503519243,,81959.1567094487
,2009,,105365,6852.59,180309.3100000094,,98353.82907423662
168089.829569304,2010,US03027X1000,105365,5819.700999999999,138559.0000000019,,109512.1277795681
197350.791746879,2011,US03027X1000,105365,6717.273319978449,162731.8481682034,,130431.0242798296
227269.018020579,2012,US03027X1000,105365,7608.224804465817,188171.2281201086,,147270.1805142526
261651.565800037,2013,US03027X1000,105365,8759.06662996448,216634.5867120271,,169683.5702226675
363792.536669618,2014,US03027X1000,105365,10318.76799519292,309831.6725343468,,212895.051843669
403771.871312299,2015,US03027X1000,105365,12004.23580627363,342963.0281672658,,154934.5139562609
501151.049079654,2016,US03027X1000,105365,14330.15292678839,425055.1978110292,,202180.7243775745
2536264.5330125,2017,US03027X1000,105365,651065.0548000004,1813492.000000027,388.1253305121626,243600.6125040255
2457748.169,2018,US03027X1000,105365,619256.0,1778676.000000024,30.89704460961546,243346.33
2396289.666,2019,US03027X1000,105365,556281.0,1780620.999999996,55.41290689022862,230560.185
690530.685,2020,US03027X1000,105365,596969.0,30736.0,70.03683176024373,244844.736
1201048.975,2021,US03027X1000,105365,636157.0,494760.0,457.9447699558614,293470.982
1268561.795,2022,US03027X1000,105365,,,,
,2005,,10549,32658.74560543199,31763.9908222003,,1012859.705984124
,2006,,10549,39250.31472696036,40573.80052404751,,1335770.973705076
,2007,,10549,35893.45721642821,34636.20071273008,,1130194.761183459
,2008,,10549,32536.430511103,31138.28002527961,,953967.2563503784
,2009,,10549,18648.89875465514,17311.65017350523,,574151.0549835935
306477.967877559,2010,US8851601018,10549,28008.17136463577,26206.71968826192,,826653.8893951576
376115.376149139,2011,US8851601018,10549,26236.14441744369,30850.10218077195,,1021039.06570249
392670.290920971,2012,US8851601018,10549,35559.06960715053,34333.9803855841,,1041666.096874046
439942.256873583,2013,US8851601018,10549,36274.20927618331,37162.59280395445,,1102190.122211921
474333.547356538,2014,US8851601018,10549,39423.54638935896,46382.7357241453,,1200796.593707324
562847.137511662,2015,US8851601018,10549,44568.4452531093,50417.76638496643,,1399962.761300903
677558.385136532,2016,US8851601018,10549,49617.72771385836,58272.89956989953,,1726459.794429081
1092611.77514763,2017,US8851601018,10549,76953.17272148603,98191.21133082204,1009.589112912573,2843289.317507607
1166586.67327481,2018,US8851601018,10549,84447.6485544895,111972.8330272585,986.6581054013196,3067848.622504711
1052799.88977403,2019,US8851601018,10549,76895.69028454837,98160.90145407124,906.1019274846092,2711164.986135748
1163220.935,2020,US8851601018,10549,78111.796,100735.659,934.402608958717,2937665.146
1744182.734,2021,US8851601018,10549,112143.511,157111.248,986.863434431673,4538379.119
1475006.164,2022,US8851601018,10549,,,,
,2002,,10581,5364976.138918445,291576.2044558746,,2199088.674824171
,2003,,10581,5616639.661349507,375491.1124984081,,2933549.340205622
,2005,,10581,6928923.491295003,482389.2747770302,,3104335.281417381
,2006,,10581,5126920.860096925,418525.6941532816,,2598902.589665497
,2007,,10581,4792225.003780857,415826.0069955573,,2468362.784020369
,2008,,10581,5168451.930435996,450277.0385386536,,2419619.719862712
,2009,,10581,2220746.453718208,225463.7917299104,,1373260.699508048
4858198.53923014,2010,US8873891043,10581,3631585.013023055,316372.6919669384,,1741975.932562997
7654457.06177224,2011,US8873891043,10581,5919400.133921845,403138.8481415359,,2450481.953074142
5583633.24561647,2012,US8873891043,10581,4182155.78504415,370996.7060267951,,1978882.399956513
4490140.37802034,2013,US8873891043,10581,3317716.631158809,309730.9798003106,,1667899.135266342
715374.530494838,2014,US8873891043,10581,115444.7045298326,175490.8695175576,,936775.7584123248
687240.048421333,2015,US8873891043,10581,107594.6101068607,155855.8668257267,,912741.0045606572
680159.999060301,2016,US8873891043,10581,97419.71783255576,147733.1112899391,,931736.8199297828
800709.481974456,2017,US8873891043,10581,108719.2317697566,179912.6737975943,1404.862414941075,1102190.875557129
1042496.12045776,2018,US8873891043,10581,106237.1317,375059.9999999416,1571.198500614388,1224322.91282578
970702.004192222,2019,US8873891043,10581,95597.36849999992,338639.9999999861,514.5502155729703,1173412.403980542
923172.821,2020,US8873891043,10581,91490.0,316640.0,946.8668760674028,1115272.518
1130329.697,2021,US8873891043,10581,116050.0,370090.0,2399.167619831112,1392223.8
865950.083,2022,US8873891043,10581,,,,
,2007,,105861,4620.489129662154,2886.674148422435,,10258.14449114569
,2008,,105861,4228.646637051384,2662.367946820383,,8724.341212685455
,2009,,105861,6066.975710192562,3790.373886875064,,13469.55041589764
23568.8672940999,2010,CA9628791027,105861,11018.61699841193,6558.474560581365,,22822.9432467447
38521.4936646824,2011,CA9628791027,105861,17821.65177409285,10791.29888969631,,37980.3318428128
43695.3474276263,2012,CA9628791027,105861,20153.33676113889,12338.51879390845,,42715.55147089071
19283.2153248976,2013,CA9628791027,105861,0.0,10106.45683853703,,34988.22544955683
18056.8782394866,2014,CA9628791027,105861,0.0,10393.79011849815,,30583.03782440066
8022.2489905197,2015,CA9628791027,105861,0.0,35.27999876895196,,31747.66056453054
11321.913,2016,CA9628791027,105861,0.0,39.795,,47228.35
10963.4754189447,2017,CA9628791027,105861,0.0,26.04999923420798,2284.153788772733,47138.72153316952
9828.23413500076,2018,CA9628791027,105861,0.0,25.92661105499079,2234.306516778084,42475.70813767677
10101.0563903997,2019,CA9628791027,105861,0.0,26.79999921560722,795.2000038312752,42846.25585488812
12621.182,2020,CA9628791027,105861,0.0,21.785,27.17117773374785,54801.073
14002.144,2021,CA9628791027,105861,0.0,35.1,198.3065163751961,62888.825
10439.175,2022,CA9628791027,105861,,,,
,2002,,10614,2174.14681955001,7927.955676375967,,108721.1397539583
,2003,,10614,2137.803902421833,7852.467349809473,,105365.7072324954
,2004,,10614,2126.5286967685,7885.138462455244,,104587.3820177437
,2005,,10614,2100.211339462593,7257.50060153813,,96461.85908626064
,2006,,10614,2202.714957104214,7476.526177154299,,98737.49103889657
,2007,,10614,2156.31799551238,7189.051931349443,,96292.07157492886
,2008,,10614,2063.972344494426,10585.50682672929,,90773.03391391457
,2009,,10614,2019.230289536256,10464.79185315148,,93463.78801735424
21131.5783602386,2010,US37959E1029,10614,2063.774194652051,10302.18421594746,,90853.81155382836
20306.0167857544,2011,US37959E1029,10614,1906.337885260107,9942.84336003802,,87840.82189588106
20742.7908944313,2012,US37959E1029,10614,1996.720705783971,10238.42968021406,,90657.49706901964
21283.285928299,2013,US37959E1029,10614,2065.668095616533,10476.23973600027,,93696.47517518682
24330.199069606,2014,US37959E1029,10614,2226.486021921035,12871.10127272406,,103262.720912944
22879.8704194179,2015,US37959E1029,10614,2118.788071078282,11844.82448475074,,96164.55889013394
23973.3320123873,2016,US37959E1029,10614,2172.076630488403,12609.70402564363,,105462.141180218
26138.5526563495,2017,US37959E1029,10614,2231.710015292906,14341.67773291926,173.8615524261034,116201.0831433648
26481.9338020259,2018,US37959E1029,10614,2177.614858595525,14628.40184924593,148.7523036421725,116669.1863778142
26094.5995543475,2019,US37959E1029,10614,2212.099080858148,13902.1198752903,55.79978367905516,114456.1042852997
26531.02,2020,US37959E1029,10614,2331.816,13954.792,114.1424444663575,118984.368
18219.49,2021,US37959E1029,10614,1166.0,6381.0,121.6668111260084,133186.816
17727.067,2022,US37959E1029,10614,,,,
,2004,,10618,32556.09687440536,27651.2370274378,,735976.6874322336
,2005,,10618,33291.76110408286,26706.75733444644,,759193.0883554923
,2006,,10618,34077.22315459697,25885.36071526111,,708696.5476477187
,2007,,10618,34620.8417163577,24874.08242733841,,660931.3625269874
,2008,,10618,34376.00972285207,24120.37625542608,,604067.346838342
,2009,,10618,26974.60233042376,19404.55732073242,,519294.7463857881
201719.7767471,2010,US8910921084,10618,30516.79304160321,21019.49362421775,,540601.0954568419
232789.307667943,2011,US8910921084,10618,31636.38991293642,22366.16225611635,,624895.9392958921
211812.074212488,2012,US8910921084,10618,32754.43723723922,22845.41470307505,,570894.1425881698
217499.487235179,2013,US8910921084,10618,33619.660296971,23450.71695569653,,586303.3190046586
232061.11480922,2014,US8910921084,10618,36990.64474927081,29263.43723398983,,626523.1412365577
265062.344769238,2015,US8910921084,10618,41306.71719251698,30631.22047362945,,709124.6137265821
282997.18534309,2016,US8910921084,10618,40776.96101155665,31228.71655515409,,773027.485298965
307092.407730929,2017,US8910921084,10618,42243.64052700653,35404.80690877791,565.7824991138347,849894.4680135048
302648.604778375,2018,US8910921084,10618,43332.38175378143,36451.16769551286,566.9269700036278,834309.2439893025
334998.11356354,2019,US8910921084,10618,51565.6676440385,39705.7665711454,671.4887660803141,912167.1791735152
366237.61,2020,US8910921084,10618,54807.038,41483.029,664.6693812318539,1003342.39
467406.146,2021,US8910921084,10618,61474.757,73111.647,756.0880044469318,1240248.913
410452.03,2022,US8910921084,10618,,,,
,2004,,10671,1918642.831537922,168314.2171504863,,1518896.406249735
,2005,,10671,3564332.694732654,167279.0922626861,,1489017.106007091
,2006,,10671,6057148.347899731,152029.2397653418,,1430753.706098429
,2007,,10671,15199999.4836,198035.9635017267,,1837497.176733533
,2008,,10671,12900000.7691,154328.8972972762,,1212601.879133177
,2009,,10671,12399999.2713,181059.9151712581,,1783425.595659476
12826203.0248418,2010,CA87807B1076,10671,12064324.7599,177621.0000000362,,1481409.202147326
12935163.0861472,2011,CA87807B1076,10671,12064325.8325,177621.0000000111,,1747684.427469258
12935602.8359911,2012,CA87807B1076,10671,12186543.92670002,231494.0000000882,,1389093.237286299
12969298.9259134,2013,CA87807B1076,10671,12195692.0399,199020.0000000171,,1554525.602982281
13328722.4685179,2014,CA87807B1076,10671,12600000.6852,209638.0655868992,,1583169.539087662
13884990.995671,2015,CA87807B1076,10671,13100004.45320001,189999.9999999419,,1562946.777865865
17264911.3315459,2016,CA87807B1076,10671,16199998.69530001,350000.0000000144,,1958006.338985444
13824110.2201631,2017,CA87807B1076,10671,12499999.88010001,344019.0000000437,30.90895500660105,2714599.926179622
14695377.3971085,2018,CA87807B1076,10671,13395142.31510001,467943.0000000055,30.90895500387177,2503867.679996184
17108773.2096075,2019,CA87807B1076,10671,14427860.99739994,2010031.00000002,158.0523514835982,2142637.351828306
18585739.912,2020,CA87807B1076,10671,15812036.254,2049961.0,262.0704940158577,2242235.494
22431423.093,2021,CA87807B1076,10671,19355139.226,2082222.0,30.80975215582601,2868869.142
